"run_id","p","method","year","health_systems_costs_by_run","monetized_dalys_averted_by_run","cash_flow_by_run","investment_by_run"
7,"Absolute Coartem disp only","dalys_monetized_1",2011,1162960511.33133,56132954075.2117,54855853081.8943,114140481.986052
7,"Absolute Coartem disp only","dalys_monetized_1",2012,1167026916.57808,68223241991.7724,66965220660.9705,90994414.2238533
7,"Absolute Coartem disp only","dalys_monetized_1",2013,831827601.361225,48188145089.8207,47261459874.7373,94857613.7222628
7,"Absolute Coartem disp only","dalys_monetized_1",2014,1171299327.95473,175409644145.079,174126992489.848,111352327.276237
7,"Absolute Coartem disp only","dalys_monetized_1",2015,1074975400.55789,168956207677.501,167761844587.973,119387688.97028
7,"Absolute Coartem disp only","dalys_monetized_1",2016,1046020556.08667,182586948626.31,181442907884.256,98020185.9664466
7,"Absolute Coartem disp only","dalys_monetized_1",2017,1672359152.1916,245167498012.885,243400779815.125,94359045.5684168
7,"Absolute Coartem disp only","dalys_monetized_1",2018,1378146550.29794,247919091311.929,246460289909.636,80654851.9945019
7,"Absolute Coartem disp only","dalys_monetized_1",2019,1755335012.56946,227618183766.145,225778702520.262,84146233.3138799
7,"Absolute Coartem disp only","dalys_monetized_1",2020,2133447788.05821,301817484912.602,299586406982.208,97630142.335856
7,"Absolute Coartem disp only","dalys_monetized_1",2021,2046876763.63235,348028619599.649,345891072872.084,90669963.93291
7,"Absolute Coartem disp only","dalys_monetized_1",2022,0,388377454992.885,388304274888.885,73180104
7,"Relative Coartem disp only","dalys_monetized_1",2000,0,0,-26798482.7252633,26798482.7252633
7,"Relative Coartem disp only","dalys_monetized_1",2001,0,0,-44971604.9464951,44971604.9464951
7,"Relative Coartem disp only","dalys_monetized_1",2002,0,0,-29197993.3498014,29197993.3498014
7,"Relative Coartem disp only","dalys_monetized_1",2003,0,0,-55058570.8367679,55058570.8367679
7,"Relative Coartem disp only","dalys_monetized_1",2004,0,0,-68448230.7639059,68448230.7639059
7,"Relative Coartem disp only","dalys_monetized_1",2005,0,0,-102358034.746129,102358034.746129
7,"Relative Coartem disp only","dalys_monetized_1",2006,0,0,-63741152.1534097,63741152.1534097
7,"Relative Coartem disp only","dalys_monetized_1",2007,0,0,-156061650.005058,156061650.005058
7,"Relative Coartem disp only","dalys_monetized_1",2008,0,0,-104671769.084416,104671769.084416
7,"Relative Coartem disp only","dalys_monetized_1",2009,0,0,-76188062.9033656,76188062.9033656
7,"Relative Coartem disp only","dalys_monetized_1",2010,0,0,-103364593.393778,103364593.393778
7,"Relative Coartem disp only","dalys_monetized_1",2011,973229953.230168,0,-1087370435.21622,114140481.986052
7,"Relative Coartem disp only","dalys_monetized_1",2012,1227161047.3093,2968803660.27264,1650648198.73949,90994414.2238533
7,"Relative Coartem disp only","dalys_monetized_1",2013,875785410.748943,3315568107.58188,2344925083.11067,94857613.7222628
7,"Relative Coartem disp only","dalys_monetized_1",2014,1386707442.90564,15035807103.5172,13537747333.3353,111352327.276237
7,"Relative Coartem disp only","dalys_monetized_1",2015,980362601.46911,12034832080.6341,10935081790.1947,119387688.97028
7,"Relative Coartem disp only","dalys_monetized_1",2016,1036594172.31342,19312662246.6961,18178047888.4162,98020185.9664466
7,"Relative Coartem disp only","dalys_monetized_1",2017,1716049041.80795,22053780446.2972,20243372358.9209,94359045.5684168
7,"Relative Coartem disp only","dalys_monetized_1",2018,1241578867.89231,25876328239.0659,24554094519.1791,80654851.9945019
7,"Relative Coartem disp only","dalys_monetized_1",2019,1652622559.94418,27861905000.0971,26125136206.8391,84146233.3138799
7,"Relative Coartem disp only","dalys_monetized_1",2020,2508609293.26681,35407567859.9332,32801328424.3305,97630142.335856
7,"Relative Coartem disp only","dalys_monetized_1",2021,2323524681.61207,46250654051.3714,43836459405.8264,90669963.93291
7,"Relative Coartem disp only","dalys_monetized_1",2022,0,49300609553.6135,49227429449.6135,73180104
7,"Relative_All AL disp","dalys_monetized_1",2000,0,0,-26798482.7252633,26798482.7252633
7,"Relative_All AL disp","dalys_monetized_1",2001,0,0,-44971604.9464951,44971604.9464951
7,"Relative_All AL disp","dalys_monetized_1",2002,0,0,-29197993.3498014,29197993.3498014
7,"Relative_All AL disp","dalys_monetized_1",2003,0,0,-55058570.8367679,55058570.8367679
7,"Relative_All AL disp","dalys_monetized_1",2004,0,0,-68448230.7639059,68448230.7639059
7,"Relative_All AL disp","dalys_monetized_1",2005,0,0,-102358034.746129,102358034.746129
7,"Relative_All AL disp","dalys_monetized_1",2006,0,0,-63741152.1534097,63741152.1534097
7,"Relative_All AL disp","dalys_monetized_1",2007,0,0,-156061650.005058,156061650.005058
7,"Relative_All AL disp","dalys_monetized_1",2008,0,0,-104671769.084416,104671769.084416
7,"Relative_All AL disp","dalys_monetized_1",2009,0,0,-76188062.9033656,76188062.9033656
7,"Relative_All AL disp","dalys_monetized_1",2010,0,0,-103364593.393778,103364593.393778
7,"Relative_All AL disp","dalys_monetized_1",2011,1564515189.43909,0,-1678655671.42514,114140481.986052
7,"Relative_All AL disp","dalys_monetized_1",2012,1477475376.6423,2968803660.27264,1400333869.40649,90994414.2238533
7,"Relative_All AL disp","dalys_monetized_1",2013,909487239.47949,3315568107.58188,2311223254.38013,94857613.7222628
7,"Relative_All AL disp","dalys_monetized_1",2014,1274288592.36305,15035807103.5172,13650166183.8779,111352327.276237
7,"Relative_All AL disp","dalys_monetized_1",2015,1057899170.27768,12034832080.6341,10857545221.3862,119387688.97028
7,"Relative_All AL disp","dalys_monetized_1",2016,1175639060.56664,19312662246.6961,18039003000.163,98020185.9664466
7,"Relative_All AL disp","dalys_monetized_1",2017,1687755311.17579,22053780446.2972,20271666089.553,94359045.5684168
7,"Relative_All AL disp","dalys_monetized_1",2018,1690232932.64871,25876328239.0659,24105440454.4227,80654851.9945019
7,"Relative_All AL disp","dalys_monetized_1",2019,1598552356.40509,27861905000.0971,26179206410.3782,84146233.3138799
7,"Relative_All AL disp","dalys_monetized_1",2020,2304452323.49081,35407567859.9332,33005485394.1065,97630142.335856
7,"Relative_All AL disp","dalys_monetized_1",2021,2262212022.5699,46250654051.3714,43897772064.8685,90669963.93291
7,"Relative_All AL disp","dalys_monetized_1",2022,0,49300609553.6135,49227429449.6135,73180104
8,"Absolute All AL disp","dalys_monetized_1",2000,0,0,-26798482.7252633,26798482.7252633
8,"Absolute All AL disp","dalys_monetized_1",2001,0,0,-44971604.9464951,44971604.9464951
8,"Absolute All AL disp","dalys_monetized_1",2002,0,0,-29197993.3498014,29197993.3498014
8,"Absolute All AL disp","dalys_monetized_1",2003,0,0,-55058570.8367679,55058570.8367679
8,"Absolute All AL disp","dalys_monetized_1",2004,0,0,-68448230.7639059,68448230.7639059
8,"Absolute All AL disp","dalys_monetized_1",2005,0,0,-102358034.746129,102358034.746129
8,"Absolute All AL disp","dalys_monetized_1",2006,0,0,-63741152.1534097,63741152.1534097
8,"Absolute All AL disp","dalys_monetized_1",2007,0,0,-156061650.005058,156061650.005058
8,"Absolute All AL disp","dalys_monetized_1",2008,0,0,-104671769.084416,104671769.084416
8,"Absolute All AL disp","dalys_monetized_1",2009,0,0,-76188062.9033656,76188062.9033656
8,"Absolute All AL disp","dalys_monetized_1",2010,0,0,-103364593.393778,103364593.393778
8,"Absolute All AL disp","dalys_monetized_1",2011,1319723018.2686,56132954075.2117,54699090574.957,114140481.986052
8,"Absolute All AL disp","dalys_monetized_1",2012,1385935171.25787,68223241991.7724,66746312406.2907,90994414.2238533
8,"Absolute All AL disp","dalys_monetized_1",2013,1221352787.48947,49938770800.1225,48622560398.9108,94857613.7222628
8,"Absolute All AL disp","dalys_monetized_1",2014,1045352016.75666,182988058916.635,181831354572.602,111352327.276237
8,"Absolute All AL disp","dalys_monetized_1",2015,1143741603.80968,179489261290.882,178226131998.102,119387688.97028
8,"Absolute All AL disp","dalys_monetized_1",2016,1081988724.30767,182586948626.31,181406939716.035,98020185.9664466
8,"Absolute All AL disp","dalys_monetized_1",2017,1683341847.6829,259395579630.837,257617878737.586,94359045.5684168
8,"Absolute All AL disp","dalys_monetized_1",2018,1627369556.16128,260460163048.061,258752138639.905,80654851.9945019
8,"Absolute All AL disp","dalys_monetized_1",2019,1781388111.404,230134083349.161,228268549004.443,84146233.3138799
8,"Absolute All AL disp","dalys_monetized_1",2020,3102340055.62616,325213628988.768,322013658790.806,97630142.335856
8,"Absolute All AL disp","dalys_monetized_1",2021,2336623932.60865,362730251317.391,360302957420.85,90669963.93291
8,"Absolute All AL disp","dalys_monetized_1",2022,0,397598834165.828,397525654061.828,73180104
8,"Absolute Coartem disp only","dalys_monetized_1",2000,0,0,-26798482.7252633,26798482.7252633
8,"Absolute Coartem disp only","dalys_monetized_1",2001,0,0,-44971604.9464951,44971604.9464951
8,"Absolute Coartem disp only","dalys_monetized_1",2002,0,0,-29197993.3498014,29197993.3498014
8,"Absolute Coartem disp only","dalys_monetized_1",2003,0,0,-55058570.8367679,55058570.8367679
8,"Absolute Coartem disp only","dalys_monetized_1",2004,0,0,-68448230.7639059,68448230.7639059
8,"Absolute Coartem disp only","dalys_monetized_1",2005,0,0,-102358034.746129,102358034.746129
8,"Absolute Coartem disp only","dalys_monetized_1",2006,0,0,-63741152.1534097,63741152.1534097
8,"Absolute Coartem disp only","dalys_monetized_1",2007,0,0,-156061650.005058,156061650.005058
8,"Absolute Coartem disp only","dalys_monetized_1",2008,0,0,-104671769.084416,104671769.084416
8,"Absolute Coartem disp only","dalys_monetized_1",2009,0,0,-76188062.9033656,76188062.9033656
8,"Absolute Coartem disp only","dalys_monetized_1",2010,0,0,-103364593.393778,103364593.393778
8,"Absolute Coartem disp only","dalys_monetized_1",2011,1539414761.22901,56132954075.2117,54479398831.9966,114140481.986052
8,"Absolute Coartem disp only","dalys_monetized_1",2012,1456870109.49286,68223241991.7724,66675377468.0557,90994414.2238533
8,"Absolute Coartem disp only","dalys_monetized_1",2013,1034307893.64136,48188145089.8207,47058979582.4571,94857613.7222628
8,"Absolute Coartem disp only","dalys_monetized_1",2014,1153475360.35473,175409644145.079,174144816457.448,111352327.276237
8,"Absolute Coartem disp only","dalys_monetized_1",2015,1091874267.97922,168956207677.501,167744945720.551,119387688.97028
8,"Absolute Coartem disp only","dalys_monetized_1",2016,992743922.245577,182586948626.31,181496184518.098,98020185.9664466
8,"Absolute Coartem disp only","dalys_monetized_1",2017,1587087104.98019,245167498012.885,243486051862.336,94359045.5684168
8,"Absolute Coartem disp only","dalys_monetized_1",2018,1410027761.79447,247919091311.929,246428408698.14,80654851.9945019
8,"Absolute Coartem disp only","dalys_monetized_1",2019,1449853651.32781,227618183766.145,226084183881.504,84146233.3138799
8,"Absolute Coartem disp only","dalys_monetized_1",2020,2044778342.03538,301817484912.602,299675076428.231,97630142.335856
8,"Absolute Coartem disp only","dalys_monetized_1",2021,1814099664.10325,348028619599.649,346123849971.613,90669963.93291
8,"Absolute Coartem disp only","dalys_monetized_1",2022,0,388377454992.885,388304274888.885,73180104
8,"Relative Coartem disp only","dalys_monetized_1",2000,0,0,-26798482.7252633,26798482.7252633
8,"Relative Coartem disp only","dalys_monetized_1",2001,0,0,-44971604.9464951,44971604.9464951
8,"Relative Coartem disp only","dalys_monetized_1",2002,0,0,-29197993.3498014,29197993.3498014
8,"Relative Coartem disp only","dalys_monetized_1",2003,0,0,-55058570.8367679,55058570.8367679
8,"Relative Coartem disp only","dalys_monetized_1",2004,0,0,-68448230.7639059,68448230.7639059
8,"Relative Coartem disp only","dalys_monetized_1",2005,0,0,-102358034.746129,102358034.746129
8,"Relative Coartem disp only","dalys_monetized_1",2006,0,0,-63741152.1534097,63741152.1534097
8,"Relative Coartem disp only","dalys_monetized_1",2007,0,0,-156061650.005058,156061650.005058
8,"Relative Coartem disp only","dalys_monetized_1",2008,0,0,-104671769.084416,104671769.084416
8,"Relative Coartem disp only","dalys_monetized_1",2009,0,0,-76188062.9033656,76188062.9033656
8,"Relative Coartem disp only","dalys_monetized_1",2010,0,0,-103364593.393778,103364593.393778
8,"Relative Coartem disp only","dalys_monetized_1",2011,1559536680.11791,0,-1673677162.10396,114140481.986052
8,"Relative Coartem disp only","dalys_monetized_1",2012,1217305078.32424,2968803660.27264,1660504167.72455,90994414.2238533
8,"Relative Coartem disp only","dalys_monetized_1",2013,737003027.008859,3315568107.58188,2483707466.85076,94857613.7222628
8,"Relative Coartem disp only","dalys_monetized_1",2014,1188275431.27885,15035807103.5172,13736179344.9621,111352327.276237
8,"Relative Coartem disp only","dalys_monetized_1",2015,1119317308.05223,12034832080.6341,10796127083.6116,119387688.97028
8,"Relative Coartem disp only","dalys_monetized_1",2016,1065131599.5369,19312662246.6961,18149510461.1928,98020185.9664466
8,"Relative Coartem disp only","dalys_monetized_1",2017,1770466533.54168,22053780446.2972,20188954867.1871,94359045.5684168
8,"Relative Coartem disp only","dalys_monetized_1",2018,1531087961.56873,25876328239.0659,24264585425.5027,80654851.9945019
8,"Relative Coartem disp only","dalys_monetized_1",2019,1289913990.44378,27861905000.0971,26487844776.3395,84146233.3138799
8,"Relative Coartem disp only","dalys_monetized_1",2020,1896964881.10673,35407567859.9332,33412972836.4906,97630142.335856
8,"Relative Coartem disp only","dalys_monetized_1",2021,1998446986.48846,46250654051.3714,44161537100.95,90669963.93291
8,"Relative Coartem disp only","dalys_monetized_1",2022,0,49300609553.6135,49227429449.6135,73180104
8,"Relative_All AL disp","dalys_monetized_1",2000,0,0,-26798482.7252633,26798482.7252633
8,"Relative_All AL disp","dalys_monetized_1",2001,0,0,-44971604.9464951,44971604.9464951
8,"Relative_All AL disp","dalys_monetized_1",2002,0,0,-29197993.3498014,29197993.3498014
8,"Relative_All AL disp","dalys_monetized_1",2003,0,0,-55058570.8367679,55058570.8367679
8,"Relative_All AL disp","dalys_monetized_1",2004,0,0,-68448230.7639059,68448230.7639059
8,"Relative_All AL disp","dalys_monetized_1",2005,0,0,-102358034.746129,102358034.746129
8,"Relative_All AL disp","dalys_monetized_1",2006,0,0,-63741152.1534097,63741152.1534097
8,"Relative_All AL disp","dalys_monetized_1",2007,0,0,-156061650.005058,156061650.005058
8,"Relative_All AL disp","dalys_monetized_1",2008,0,0,-104671769.084416,104671769.084416
8,"Relative_All AL disp","dalys_monetized_1",2009,0,0,-76188062.9033656,76188062.9033656
8,"Relative_All AL disp","dalys_monetized_1",2010,0,0,-103364593.393778,103364593.393778
8,"Relative_All AL disp","dalys_monetized_1",2011,1252989495.31045,0,-1367129977.2965,114140481.986052
8,"Relative_All AL disp","dalys_monetized_1",2012,1022105709.2034,2968803660.27264,1855703536.84539,90994414.2238533
8,"Relative_All AL disp","dalys_monetized_1",2013,912253946.850961,3315568107.58188,2308456547.00865,94857613.7222628
8,"Relative_All AL disp","dalys_monetized_1",2014,1173976295.26343,15035807103.5172,13750478480.9775,111352327.276237
8,"Relative_All AL disp","dalys_monetized_1",2015,1127170348.25715,12034832080.6341,10788274043.4067,119387688.97028
8,"Relative_All AL disp","dalys_monetized_1",2016,1266056657.31938,19312662246.6961,17948585403.4103,98020185.9664466
8,"Relative_All AL disp","dalys_monetized_1",2017,1661166363.49426,22053780446.2972,20298255037.2346,94359045.5684168
8,"Relative_All AL disp","dalys_monetized_1",2018,1342286469.79852,25876328239.0659,24453386917.2729,80654851.9945019
8,"Relative_All AL disp","dalys_monetized_1",2019,1435360155.31974,27861905000.0971,26342398611.4635,84146233.3138799
8,"Relative_All AL disp","dalys_monetized_1",2020,2077844917.94098,35407567859.9332,33232092799.6564,97630142.335856
8,"Relative_All AL disp","dalys_monetized_1",2021,2245077965.92597,46250654051.3714,43914906121.5125,90669963.93291
8,"Relative_All AL disp","dalys_monetized_1",2022,0,49300609553.6135,49227429449.6135,73180104
9,"Absolute All AL disp","dalys_monetized_1",2000,0,0,-26798482.7252633,26798482.7252633
9,"Absolute All AL disp","dalys_monetized_1",2001,0,0,-44971604.9464951,44971604.9464951
9,"Absolute All AL disp","dalys_monetized_1",2002,0,0,-29197993.3498014,29197993.3498014
9,"Absolute All AL disp","dalys_monetized_1",2003,0,0,-55058570.8367679,55058570.8367679
9,"Absolute All AL disp","dalys_monetized_1",2004,0,0,-68448230.7639059,68448230.7639059
9,"Absolute All AL disp","dalys_monetized_1",2005,0,0,-102358034.746129,102358034.746129
9,"Absolute All AL disp","dalys_monetized_1",2006,0,0,-63741152.1534097,63741152.1534097
9,"Absolute All AL disp","dalys_monetized_1",2007,0,0,-156061650.005058,156061650.005058
9,"Absolute All AL disp","dalys_monetized_1",2008,0,0,-104671769.084416,104671769.084416
9,"Absolute All AL disp","dalys_monetized_1",2009,0,0,-76188062.9033656,76188062.9033656
9,"Absolute All AL disp","dalys_monetized_1",2010,0,0,-103364593.393778,103364593.393778
9,"Absolute All AL disp","dalys_monetized_1",2011,1295779441.2957,56132954075.2117,54723034151.9299,114140481.986052
9,"Absolute All AL disp","dalys_monetized_1",2012,1173548151.52531,68223241991.7724,66958699426.0233,90994414.2238533
9,"Absolute All AL disp","dalys_monetized_1",2013,943138218.325327,49938770800.1225,48900774968.0749,94857613.7222628
9,"Absolute All AL disp","dalys_monetized_1",2014,1637890935.18173,182988058916.635,181238815654.177,111352327.276237
9,"Absolute All AL disp","dalys_monetized_1",2015,1277924318.0995,179489261290.882,178091949283.813,119387688.97028
9,"Absolute All AL disp","dalys_monetized_1",2016,1077011454.68901,182586948626.31,181411916985.654,98020185.9664466
9,"Absolute All AL disp","dalys_monetized_1",2017,1970812056.58476,259395579630.837,257330408528.684,94359045.5684168
9,"Absolute All AL disp","dalys_monetized_1",2018,1713290393.02346,260460163048.061,258666217803.043,80654851.9945019
9,"Absolute All AL disp","dalys_monetized_1",2019,1680985079.23793,230134083349.161,228368952036.609,84146233.3138799
9,"Absolute All AL disp","dalys_monetized_1",2020,2296415887.79836,325213628988.768,322819582958.634,97630142.335856
9,"Absolute All AL disp","dalys_monetized_1",2021,2541949219.32425,362730251317.391,360097632134.134,90669963.93291
9,"Absolute All AL disp","dalys_monetized_1",2022,0,397598834165.828,397525654061.828,73180104
9,"Absolute Coartem disp only","dalys_monetized_1",2000,0,0,-26798482.7252633,26798482.7252633
9,"Absolute Coartem disp only","dalys_monetized_1",2001,0,0,-44971604.9464951,44971604.9464951
9,"Absolute Coartem disp only","dalys_monetized_1",2002,0,0,-29197993.3498014,29197993.3498014
9,"Absolute Coartem disp only","dalys_monetized_1",2003,0,0,-55058570.8367679,55058570.8367679
9,"Absolute Coartem disp only","dalys_monetized_1",2004,0,0,-68448230.7639059,68448230.7639059
9,"Absolute Coartem disp only","dalys_monetized_1",2005,0,0,-102358034.746129,102358034.746129
9,"Absolute Coartem disp only","dalys_monetized_1",2006,0,0,-63741152.1534097,63741152.1534097
9,"Absolute Coartem disp only","dalys_monetized_1",2007,0,0,-156061650.005058,156061650.005058
9,"Absolute Coartem disp only","dalys_monetized_1",2008,0,0,-104671769.084416,104671769.084416
9,"Absolute Coartem disp only","dalys_monetized_1",2009,0,0,-76188062.9033656,76188062.9033656
9,"Absolute Coartem disp only","dalys_monetized_1",2010,0,0,-103364593.393778,103364593.393778
9,"Absolute Coartem disp only","dalys_monetized_1",2011,1161564513.65528,56132954075.2117,54857249079.5703,114140481.986052
9,"Absolute Coartem disp only","dalys_monetized_1",2012,1247095683.02818,68223241991.7724,66885151894.5204,90994414.2238533
9,"Absolute Coartem disp only","dalys_monetized_1",2013,824467899.294521,48188145089.8207,47268819576.804,94857613.7222628
9,"Absolute Coartem disp only","dalys_monetized_1",2014,1178297430.4189,175409644145.079,174119994387.383,111352327.276237
9,"Absolute Coartem disp only","dalys_monetized_1",2015,1026974320.18437,168956207677.501,167809845668.346,119387688.97028
9,"Absolute Coartem disp only","dalys_monetized_1",2016,1122428103.33574,182586948626.31,181366500337.007,98020185.9664466
9,"Absolute Coartem disp only","dalys_monetized_1",2017,1448956307.64799,245167498012.885,243624182659.669,94359045.5684168
9,"Absolute Coartem disp only","dalys_monetized_1",2018,1481945435.65561,247919091311.929,246356491024.279,80654851.9945019
9,"Absolute Coartem disp only","dalys_monetized_1",2019,1535920254.58026,227618183766.145,225998117278.251,84146233.3138799
9,"Absolute Coartem disp only","dalys_monetized_1",2020,2621213691.19344,301817484912.602,299098641079.073,97630142.335856
9,"Absolute Coartem disp only","dalys_monetized_1",2021,2359914913.37432,348028619599.649,345578034722.342,90669963.93291
9,"Absolute Coartem disp only","dalys_monetized_1",2022,0,388377454992.885,388304274888.885,73180104
9,"Relative Coartem disp only","dalys_monetized_1",2000,0,0,-26798482.7252633,26798482.7252633
9,"Relative Coartem disp only","dalys_monetized_1",2001,0,0,-44971604.9464951,44971604.9464951
9,"Relative Coartem disp only","dalys_monetized_1",2002,0,0,-29197993.3498014,29197993.3498014
9,"Relative Coartem disp only","dalys_monetized_1",2003,0,0,-55058570.8367679,55058570.8367679
9,"Relative Coartem disp only","dalys_monetized_1",2004,0,0,-68448230.7639059,68448230.7639059
9,"Relative Coartem disp only","dalys_monetized_1",2005,0,0,-102358034.746129,102358034.746129
9,"Relative Coartem disp only","dalys_monetized_1",2006,0,0,-63741152.1534097,63741152.1534097
9,"Relative Coartem disp only","dalys_monetized_1",2007,0,0,-156061650.005058,156061650.005058
9,"Relative Coartem disp only","dalys_monetized_1",2008,0,0,-104671769.084416,104671769.084416
9,"Relative Coartem disp only","dalys_monetized_1",2009,0,0,-76188062.9033656,76188062.9033656
9,"Relative Coartem disp only","dalys_monetized_1",2010,0,0,-103364593.393778,103364593.393778
9,"Relative Coartem disp only","dalys_monetized_1",2011,1509904660.7233,0,-1624045142.70936,114140481.986052
9,"Relative Coartem disp only","dalys_monetized_1",2012,1146724677.575,2968803660.27264,1731084568.47379,90994414.2238533
9,"Relative Coartem disp only","dalys_monetized_1",2013,961842393.726401,3315568107.58188,2258868100.13321,94857613.7222628
9,"Relative Coartem disp only","dalys_monetized_1",2014,1306318589.81973,15035807103.5172,13618136186.4212,111352327.276237
9,"Relative Coartem disp only","dalys_monetized_1",2015,1165213098.86816,12034832080.6341,10750231292.7957,119387688.97028
9,"Relative Coartem disp only","dalys_monetized_1",2016,1131289434.27765,19312662246.6961,18083352626.452,98020185.9664466
9,"Relative Coartem disp only","dalys_monetized_1",2017,1817984995.79253,22053780446.2972,20141436404.9363,94359045.5684168
9,"Relative Coartem disp only","dalys_monetized_1",2018,1373946360.02983,25876328239.0659,24421727027.0416,80654851.9945019
9,"Relative Coartem disp only","dalys_monetized_1",2019,1764566533.2888,27861905000.0971,26013192233.4945,84146233.3138799
9,"Relative Coartem disp only","dalys_monetized_1",2020,2167326675.99751,35407567859.9332,33142611041.5998,97630142.335856
9,"Relative Coartem disp only","dalys_monetized_1",2021,2322408338.36706,46250654051.3714,43837575749.0714,90669963.93291
9,"Relative Coartem disp only","dalys_monetized_1",2022,0,49300609553.6135,49227429449.6135,73180104
9,"Relative_All AL disp","dalys_monetized_1",2000,0,0,-26798482.7252633,26798482.7252633
9,"Relative_All AL disp","dalys_monetized_1",2001,0,0,-44971604.9464951,44971604.9464951
9,"Relative_All AL disp","dalys_monetized_1",2002,0,0,-29197993.3498014,29197993.3498014
9,"Relative_All AL disp","dalys_monetized_1",2003,0,0,-55058570.8367679,55058570.8367679
9,"Relative_All AL disp","dalys_monetized_1",2004,0,0,-68448230.7639059,68448230.7639059
9,"Relative_All AL disp","dalys_monetized_1",2005,0,0,-102358034.746129,102358034.746129
9,"Relative_All AL disp","dalys_monetized_1",2006,0,0,-63741152.1534097,63741152.1534097
9,"Relative_All AL disp","dalys_monetized_1",2007,0,0,-156061650.005058,156061650.005058
9,"Relative_All AL disp","dalys_monetized_1",2008,0,0,-104671769.084416,104671769.084416
9,"Relative_All AL disp","dalys_monetized_1",2009,0,0,-76188062.9033656,76188062.9033656
9,"Relative_All AL disp","dalys_monetized_1",2010,0,0,-103364593.393778,103364593.393778
9,"Relative_All AL disp","dalys_monetized_1",2011,1417507658.89883,0,-1531648140.88488,114140481.986052
9,"Relative_All AL disp","dalys_monetized_1",2012,1558551974.78402,2968803660.27264,1319257271.26476,90994414.2238533
9,"Relative_All AL disp","dalys_monetized_1",2013,946501886.979856,3315568107.58188,2274208606.87976,94857613.7222628
9,"Relative_All AL disp","dalys_monetized_1",2014,1348146238.33916,15035807103.5172,13576308537.9018,111352327.276237
9,"Relative_All AL disp","dalys_monetized_1",2015,1114373002.10566,12034832080.6341,10801071389.5582,119387688.97028
9,"Relative_All AL disp","dalys_monetized_1",2016,1135768017.62036,19312662246.6961,18078874043.1093,98020185.9664466
9,"Relative_All AL disp","dalys_monetized_1",2017,1627144279.8199,22053780446.2972,20332277120.9089,94359045.5684168
9,"Relative_All AL disp","dalys_monetized_1",2018,1547731911.83524,25876328239.0659,24247941475.2362,80654851.9945019
9,"Relative_All AL disp","dalys_monetized_1",2019,1521657028.544,27861905000.0971,26256101738.2393,84146233.3138799
9,"Relative_All AL disp","dalys_monetized_1",2020,2995401100.30509,35407567859.9332,32314536617.2923,97630142.335856
9,"Relative_All AL disp","dalys_monetized_1",2021,2742995593.9446,46250654051.3714,43416988493.4938,90669963.93291
9,"Relative_All AL disp","dalys_monetized_1",2022,0,49300609553.6135,49227429449.6135,73180104
10,"Absolute All AL disp","dalys_monetized_1",2000,0,0,-26798482.7252633,26798482.7252633
10,"Absolute All AL disp","dalys_monetized_1",2001,0,0,-44971604.9464951,44971604.9464951
10,"Absolute All AL disp","dalys_monetized_1",2002,0,0,-29197993.3498014,29197993.3498014
10,"Absolute All AL disp","dalys_monetized_1",2003,0,0,-55058570.8367679,55058570.8367679
10,"Absolute All AL disp","dalys_monetized_1",2004,0,0,-68448230.7639059,68448230.7639059
10,"Absolute All AL disp","dalys_monetized_1",2005,0,0,-102358034.746129,102358034.746129
10,"Absolute All AL disp","dalys_monetized_1",2006,0,0,-63741152.1534097,63741152.1534097
10,"Absolute All AL disp","dalys_monetized_1",2007,0,0,-156061650.005058,156061650.005058
10,"Absolute All AL disp","dalys_monetized_1",2008,0,0,-104671769.084416,104671769.084416
10,"Absolute All AL disp","dalys_monetized_1",2009,0,0,-76188062.9033656,76188062.9033656
10,"Absolute All AL disp","dalys_monetized_1",2010,0,0,-103364593.393778,103364593.393778
10,"Absolute All AL disp","dalys_monetized_1",2011,1398978898.73486,56132954075.2117,54619834694.4907,114140481.986052
10,"Absolute All AL disp","dalys_monetized_1",2012,1391442842.37353,68223241991.7724,66740804735.1751,90994414.2238533
10,"Absolute All AL disp","dalys_monetized_1",2013,1046857824.67853,49938770800.1225,48797055361.7217,94857613.7222628
10,"Absolute All AL disp","dalys_monetized_1",2014,1194391354.32393,182988058916.635,181682315235.034,111352327.276237
10,"Absolute All AL disp","dalys_monetized_1",2015,1072723146.14007,179489261290.882,178297150455.772,119387688.97028
10,"Absolute All AL disp","dalys_monetized_1",2016,1160655144.22563,182586948626.31,181328273296.117,98020185.9664466
10,"Absolute All AL disp","dalys_monetized_1",2017,1599392869.91663,259395579630.837,257701827715.352,94359045.5684168
10,"Absolute All AL disp","dalys_monetized_1",2018,1685913718.93508,260460163048.061,258693594477.132,80654851.9945019
10,"Absolute All AL disp","dalys_monetized_1",2019,1397888553.06164,230134083349.161,228652048562.785,84146233.3138799
10,"Absolute All AL disp","dalys_monetized_1",2020,2963155106.46096,325213628988.768,322152843739.972,97630142.335856
10,"Absolute All AL disp","dalys_monetized_1",2021,2347669180.90078,362730251317.391,360291912172.558,90669963.93291
10,"Absolute All AL disp","dalys_monetized_1",2022,0,397598834165.828,397525654061.828,73180104
10,"Absolute Coartem disp only","dalys_monetized_1",2000,0,0,-26798482.7252633,26798482.7252633
10,"Absolute Coartem disp only","dalys_monetized_1",2001,0,0,-44971604.9464951,44971604.9464951
10,"Absolute Coartem disp only","dalys_monetized_1",2002,0,0,-29197993.3498014,29197993.3498014
