"code","year","distribution","treatment","dalys_averted","doses","inc_class","gdp_per_capita","daly","dalys_averted_country","dalys_monetized","doses_country","name","region","sub_region","mode_region_t","mini_t_price_region","maxi_t_price_region","mode_sub_region_t","mini_t_price_sub_region","maxi_t_price_sub_region","mode_country_t","mini_t_price_country","maxi_t_price_country","mode_region_rdt","mini_rdt_price_region","maxi_rdt_price_region","mode_sub_region_rdt","mini_rdt_price_sub_region","maxi_rdt_price_sub_region","mode_country_rdt","mini_rdt_price_country","maxi_rdt_price_country","avg_model_pred","avg_mean_sample","avg_high_95","avg_low_95","avg_sd"
"ETH",2022,0.0202819125012597,"DHA-P",3073.34347262261,4918740,"L",2844.906835,4028.86449326658,62.3332833980493,251132.352231124,99761.4542964459,"Ethiopia","Africa","Sub-Saharan Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.278107209537842,0.0355977228208438,14.7396821055056,0.278107209537842,0.0355977228208438,0.72307874479839,0.344852939826924,0.344852939826924,0.344852939826924,3.76613073586763,3.7861633461648,11.7591422444378,0.741206580995225,3.0249241548724
"ETH",2023,0.0363612021003101,"DHA-P",1137.17844817436,1820000,"L",3058.128044,4028.86449326658,41.3491753781849,166590.224507022,66177.3878225644,"Ethiopia","Africa","Sub-Saharan Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,7.12,0.2,0.2,7.12,0.31,0.31,0.31,3.76613073586763,3.7861633461648,11.7591422444378,0.741206580995225,3.0249241548724
"GHA",2017,0.0283872433650837,"DHA-P",6991.83859275173,11190105,"LM",5170.960949,4028.86449326658,198.479023701827,799645.091250508,317656.23391584,"Ghana","Africa","Sub-Saharan Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.254796238100635,0.0131038065308898,0.951045158441915,0.254796238100635,0.0131038065308898,0.951045158441915,0.254796238100635,0.0131038065308898,0.951045158441915,5.90962003766463,5.68926132439578,17.7088275026967,1.12182617664142,4.6075003683487
"GHA",2018,0.028451716044936,"DHA-P",1971.01829423815,3154521,"LM",5536.497954,4028.86449326658,56.0788528270379,225934.098977975,89751.5357497874,"Ghana","Africa","Sub-Saharan Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.207613312445989,0.180208355203119,1.85024984051866,0.207613312445989,0.180208355203119,0.96886212474795,0.235295087438788,0.235295087438788,0.235295087438788,5.90962003766463,5.68926132439578,17.7088275026967,1.12182617664142,4.6075003683487
"GHA",2019,0.0293266422314824,"DHA-P",8345.55831109812,13356669,"LM",6002.550447,4028.86449326658,244.747202811549,986053.315233764,391706.253167332,"Ghana","Africa","Sub-Saharan Africa",0.288581756926539,0.243982758128801,0.358497246218286,0.288581756926539,0.282023080632754,0.358497246218286,0.288581756926539,0.282023080632754,0.358497246218286,0.288581756926539,0.010493882070056,0.787041155254196,0.288581756926539,0.010493882070056,0.787041155254196,0.288581756926539,0.010493882070056,0.787041155254196,5.90962003766463,5.68926132439578,17.7088275026967,1.12182617664142,4.6075003683487
"GHA",2020,0.0290925118759246,"DHA-P",13250.2226297125,21206350.8808067,"LM",6047.301117,4028.86449326658,385.482259213555,1553055.78692968,616946.014844892,"Ghana","Africa","Sub-Saharan Africa",0.316843128211802,0.225155006230258,0.341860351126275,0.225155006230258,0.225155006230258,0.341860351126275,0.225155006230258,0.225155006230258,0.341860351126275,0.187629171858548,0.0100068891657892,6.84846477283701,0.187629171858548,0.0100068891657892,6.84846477283701,0.187629171858548,0.187629171858548,0.293702197015914,5.90962003766463,5.68926132439578,17.7088275026967,1.12182617664142,4.6075003683487
"GHA",2021,0.028303400851737,"DHA-P",3811.42227135363,6100000,"LM",6607.502974,4028.86449326658,107.87621236136,434618.641650767,172650.745195596,"Ghana","Africa","Sub-Saharan Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.179944477526086,0.179944477526086,1.00768907414608,0.179944477526086,0.179944477526086,1.00768907414608,0.407874149059128,0.407874149059128,0.407874149059128,5.90962003766463,5.68926132439578,17.7088275026967,1.12182617664142,4.6075003683487
"GHA",2022,0.0278762450958713,"DHA-P",3073.34347262261,4918740,"LM",7209.036734,4028.86449326658,85.6732759066241,345166.019322029,137116.001802866,"Ghana","Africa","Sub-Saharan Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.278107209537842,0.0355977228208438,14.7396821055056,0.278107209537842,0.0355977228208438,0.72307874479839,0.278107209537842,0.0355977228208438,0.72307874479839,5.90962003766463,5.68926132439578,17.7088275026967,1.12182617664142,4.6075003683487
"GHA",2023,0.0249197024970321,"DHA-P",1137.17844817436,1820000,"LM",7543.026747,4028.86449326658,28.3381486145417,114170.560758039,45353.8585445985,"Ghana","Africa","Sub-Saharan Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,7.12,0.2,0.2,7.12,0.2,0.2,7.12,5.90962003766463,5.68926132439578,17.7088275026967,1.12182617664142,4.6075003683487
"GIN",2019,0.0187786773244068,"DHA-P",8345.55831109812,13356669,"L",3105.82789,4028.86449326658,156.718546616133,631397.78789808,250820.577279907,"Guinea","Africa","Sub-Saharan Africa",0.288581756926539,0.243982758128801,0.358497246218286,0.288581756926539,0.282023080632754,0.358497246218286,0.288581756926539,0.282023080632754,0.358497246218286,0.288581756926539,0.010493882070056,0.787041155254196,0.288581756926539,0.010493882070056,0.787041155254196,0.301699109514109,0.301699109514109,0.301699109514109,3.80619595646197,3.80619595646197,11.6389465826547,0.781271801589562,2.98485893427807
