"code","year","distribution","treatment","dalys_averted","doses","inc_class","gdp_per_capita","daly","dalys_averted_country","dalys_monetized","doses_country","name","region","sub_region","mode_region_t","mini_t_price_region","maxi_t_price_region","mode_sub_region_t","mini_t_price_sub_region","maxi_t_price_sub_region","mode_country_t","mini_t_price_country","maxi_t_price_country","mode_region_rdt","mini_rdt_price_region","maxi_rdt_price_region","mode_sub_region_rdt","mini_rdt_price_sub_region","maxi_rdt_price_sub_region","mode_country_rdt","mini_rdt_price_country","maxi_rdt_price_country","avg_model_pred","avg_mean_sample","avg_high_95","avg_low_95","avg_sd"
"MOZ",2017,0.0417579543569029,"RAS",286582.86791832,338590,"L",1282.74966,4028.86449326658,11967.1143180035,48213881.9626665,14138.8257657038,"Mozambique","Africa","Sub-Saharan Africa",0.480472906132627,0.480472906132627,0.481200895384343,0.480472906132627,0.480472906132627,0.481200895384343,0.480472906132627,0.480472906132627,0.481200895384343,0.254796238100635,0.0131038065308898,0.951045158441915,0.254796238100635,0.0131038065308898,0.951045158441915,0.254796238100635,0.0131038065308898,0.951045158441915,3.46564158141011,3.30538069903276,9.73584860442377,0.661076139806552,2.42394584595736
"MOZ",2018,0.0421287350503018,"RAS",561876.441137166,663842,"L",1325.586956,4028.86449326658,23671.1437196742,95367830.4472055,27966.8237332625,"Mozambique","Africa","Sub-Saharan Africa",0.435987956136578,0.435987956136578,0.435987956136578,0.435987956136578,0.435987956136578,0.435987956136578,0.435987956136578,0.435987956136578,0.435987956136578,0.207613312445989,0.180208355203119,1.85024984051866,0.207613312445989,0.180208355203119,0.96886212474795,0.249135974935187,0.221454199942389,0.249135974935187,3.46564158141011,3.30538069903276,9.73584860442377,0.661076139806552,2.42394584595736
"MOZ",2019,0.0409030545028111,"RAS",1299570.65496539,1535408,"L",1388.79707,4028.86449326658,53156.4093303033,214159970.140403,62802.8771080522,"Mozambique","Africa","Sub-Saharan Africa",0.426313959096023,0.413196606508453,0.478783369446303,0.426313959096023,0.413196606508453,0.478783369446303,0.426313959096023,0.413196606508453,0.478783369446303,0.288581756926539,0.010493882070056,0.787041155254196,0.288581756926539,0.010493882070056,0.787041155254196,0.202007229848577,0.202007229848577,0.209877641401119,3.46564158141011,3.30538069903276,9.73584860442377,0.661076139806552,2.42394584595736
"MOZ",2020,0.0396848909886966,"RAS",972876.850189368,1149428,"L",1411.620402,4028.86449326658,38608.5117451916,155548462.108068,45614.9248793555,"Mozambique","Africa","Sub-Saharan Africa",0.394021260902951,0.394021260902951,0.450310012460516,0.394021260902951,0.394021260902951,0.450310012460516,0.394021260902951,0.394021260902951,0.450310012460516,0.187629171858548,0.0100068891657892,6.84846477283701,0.187629171858548,0.0100068891657892,6.84846477283701,0.187629171858548,0.18137486612993,0.250172229144731,3.46564158141011,3.30538069903276,9.73584860442377,0.661076139806552,2.42394584595736
"MOZ",2021,0.0399943500655854,"RAS",3303817.42612619,3903372,"L",1457.235409,4028.86449326658,132134.030693272,532350104.61232,156112.826204204,"Mozambique","Africa","Sub-Saharan Africa",0.37788340280478,0.365887104303041,0.389879701306519,0.37788340280478,0.365887104303041,0.389879701306519,0.37788340280478,0.37788340280478,0.37788340280478,0.179944477526086,0.179944477526086,1.00768907414608,0.179944477526086,0.179944477526086,1.00768907414608,0.179944477526086,0.179944477526086,1.00768907414608,3.46564158141011,3.30538069903276,9.73584860442377,0.661076139806552,2.42394584595736
"MOZ",2022,0.0368950201247488,"RAS",1446791.92812755,1709346,"L",1581.944194,4028.86449326658,53379.4173045902,215058439.049723,63066.3550701589,"Mozambique","Africa","Sub-Saharan Africa",0.350415084017681,0.339290795636167,0.73976517737066,0.350415084017681,0.339290795636167,0.73976517737066,0.350415084017681,0.339290795636167,0.73976517737066,0.278107209537842,0.0355977228208438,14.7396821055056,0.278107209537842,0.0355977228208438,0.72307874479839,0.278107209537842,0.278107209537842,0.278107209537842,3.46564158141011,3.30538069903276,9.73584860442377,0.661076139806552,2.42394584595736
"MOZ",2023,0.0368918961822816,"RAS",888720.905266652,1050000,"L",1677.681023,4028.86449326658,32786.5993721206,132092766.065293,38736.4909913957,"Mozambique","Africa","Sub-Saharan Africa",0.35,0.305,0.35,0.35,0.305,0.35,0.315,0.315,0.315,0.2,0.2,7.12,0.2,0.2,7.12,0.2848,0.2848,0.2848,3.46564158141011,3.30538069903276,9.73584860442377,0.661076139806552,2.42394584595736
"MWI",2020,0.0178656808300305,"RAS",972876.850189368,1149428,"L",1513.459908,4028.86449326658,17381.1072924086,70026126.024042,20535.3137851003,"Malawi","Africa","Sub-Saharan Africa",0.394021260902951,0.394021260902951,0.450310012460516,0.394021260902951,0.394021260902951,0.450310012460516,0.394021260902951,0.394021260902951,0.450310012460516,0.187629171858548,0.0100068891657892,6.84846477283701,0.187629171858548,0.0100068891657892,6.84846477283701,0.187629171858548,0.0100068891657892,6.84846477283701,3.3454459196271,3.3454459196271,10.5171204060133,0.701141360400888,2.60423933863187
"MWI",2022,0.0193168438944229,"RAS",1446791.92812755,1709346,"L",1778.305821,4028.86449326658,27947.453823351,112596504.386106,33019.1698435562,"Malawi","Africa","Sub-Saharan Africa",0.350415084017681,0.339290795636167,0.73976517737066,0.350415084017681,0.339290795636167,0.73976517737066,0.350415084017681,0.339290795636167,0.73976517737066,0.278107209537842,0.0355977228208438,14.7396821055056,0.278107209537842,0.0355977228208438,0.72307874479839,0.278107209537842,0.0355977228208438,0.72307874479839,3.3454459196271,3.3454459196271,10.5171204060133,0.701141360400888,2.60423933863187
"NER",2016,0.0375142850964892,"RAS",59131.2570321322,69862,"L",1188.557092,4028.86449326658,2218.26683441719,8937096.48577427,2620.82298541093,"Niger","Africa","Sub-Saharan Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.911146374132893,0.242972366435438,0.987075238643968,0.273343912239868,0.242972366435438,0.987075238643968,0.68335978059967,0.68335978059967,0.68335978059967,2.5241088974432,2.50407628714603,7.65245713351827,0.540880478023543,1.84300014733948
"NER",2017,0.0351370635888443,"RAS",286582.86791832,338590,"L",1208.1461,4028.86449326658,10069.6804535194,40569378.0377247,11897.0583605468,"Niger","Africa","Sub-Saharan Africa",0.480472906132627,0.480472906132627,0.481200895384343,0.480472906132627,0.480472906132627,0.481200895384343,0.480472906132627,0.480472906132627,0.481200895384343,0.254796238100635,0.0131038065308898,0.951045158441915,0.254796238100635,0.0131038065308898,0.951045158441915,0.655190326544491,0.655190326544491,0.655190326544491,2.5241088974432,2.50407628714603,7.65245713351827,0.540880478023543,1.84300014733948
"NER",2018,0.0346618537039515,"RAS",561876.441137166,663842,"L",1275.996439,4028.86449326658,19475.6790023934,78464871.615,23009.9942865386,"Niger","Africa","Sub-Saharan Africa",0.435987956136578,0.435987956136578,0.435987956136578,0.435987956136578,0.435987956136578,0.435987956136578,0.435987956136578,0.435987956136578,0.435987956136578,0.207613312445989,0.180208355203119,1.85024984051866,0.207613312445989,0.180208355203119,0.96886212474795,0.276817749927986,0.276817749927986,0.276817749927986,2.5241088974432,2.50407628714603,7.65245713351827,0.540880478023543,1.84300014733948
"NER",2019,0.0336920991856532,"RAS",1299570.65496539,1535408,"L",1419.168051,4028.86449326658,43785.2634058582,176404893.064187,51731.1186264454,"Niger","Africa","Sub-Saharan Africa",0.426313959096023,0.413196606508453,0.478783369446303,0.426313959096023,0.413196606508453,0.478783369446303,0.426313959096023,0.413196606508453,0.478783369446303,0.288581756926539,0.010493882070056,0.787041155254196,0.288581756926539,0.010493882070056,0.787041155254196,0.262347051751399,0.262347051751399,0.262347051751399,2.5241088974432,2.50407628714603,7.65245713351827,0.540880478023543,1.84300014733948
"NER",2020,0.0328009633822779,"RAS",972876.850189368,1149428,"L",1496.8335,4028.86449326658,31911.2979385274,128566295.198584,37702.3457385649,"Niger","Africa","Sub-Saharan Africa",0.394021260902951,0.394021260902951,0.450310012460516,0.394021260902951,0.394021260902951,0.450310012460516,0.394021260902951,0.394021260902951,0.450310012460516,0.187629171858548,0.0100068891657892,6.84846477283701,0.187629171858548,0.0100068891657892,6.84846477283701,0.262680840601968,0.250172229144731,0.262680840601968,2.5241088974432,2.50407628714603,7.65245713351827,0.540880478023543,1.84300014733948
"NER",2021,0.0310134610636186,"RAS",3303817.42612619,3903372,"L",1585.59922,4028.86449326658,102462.813106469,412808789.604864,121057.075538819,"Niger","Africa","Sub-Saharan Africa",0.37788340280478,0.365887104303041,0.389879701306519,0.37788340280478,0.365887104303041,0.389879701306519,0.37788340280478,0.365887104303041,0.389879701306519,0.179944477526086,0.179944477526086,1.00768907414608,0.179944477526086,0.179944477526086,1.00768907414608,0.244724489435477,0.244724489435477,0.359888955052171,2.5241088974432,2.50407628714603,7.65245713351827,0.540880478023543,1.84300014733948
"NER",2022,0.0319902681628358,"RAS",1446791.92812755,1709346,"L",1839.969097,4028.86449326658,46283.2617566267,186468989.923836,54682.4369230708,"Niger","Africa","Sub-Saharan Africa",0.350415084017681,0.339290795636167,0.73976517737066,0.350415084017681,0.339290795636167,0.73976517737066,0.350415084017681,0.339290795636167,0.73976517737066,0.278107209537842,0.0355977228208438,14.7396821055056,0.278107209537842,0.0355977228208438,0.72307874479839,0.33372865144541,0.222485767630274,0.33372865144541,2.5241088974432,2.50407628714603,7.65245713351827,0.540880478023543,1.84300014733948
"NER",2023,0.0318147092092783,"RAS",888720.905266652,1050000,"L",1890.505186,4028.86449326658,28274.3971692651,113913714.823769,33405.4446697422,"Niger","Africa","Sub-Saharan Africa",0.35,0.305,0.35,0.35,0.305,0.35,0.35,0.305,0.35,0.2,0.2,7.12,0.2,0.2,7.12,0.3,0.3,0.3,2.5241088974432,2.50407628714603,7.65245713351827,0.540880478023543,1.84300014733948
"NGA",2016,0.259303731990279,"RAS",59131.2570321322,69862,"LM",5022.333267,4028.86449326658,15332.9556257083,61774400.4972483,18115.4773243049,"Nigeria","Africa","Sub-Saharan Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.911146374132893,0.242972366435438,0.987075238643968,0.273343912239868,0.242972366435438,0.987075238643968,0.242972366435438,0.242972366435438,0.273343912239868,7.99301150857013,7.97297889827296,24.8204041581915,1.56254360317912,6.21010919212216
"NGA",2017,0.257931779333005,"RAS",286582.86791832,338590,"LM",4996.894728,4028.86449326658,73918.8290485276,297808945.737455,87333.121164362,"Nigeria","Africa","Sub-Saharan Africa",0.480472906132627,0.480472906132627,0.481200895384343,0.480472906132627,0.480472906132627,0.481200895384343,0.480472906132627,0.480472906132627,0.481200895384343,0.254796238100635,0.0131038065308898,0.951045158441915,0.254796238100635,0.0131038065308898,0.951045158441915,0.231791777746407,0.231791777746407,0.241401235869059,7.99301150857013,7.97297889827296,24.8204041581915,1.56254360317912,6.21010919212216
"NGA",2018,0.266439034022714,"RAS",561876.441137166,663842,"LM",5083.172331,4028.86449326658,149705.816216707,603144447.390983,176873.421223707,"Nigeria","Africa","Sub-Saharan Africa",0.435987956136578,0.435987956136578,0.435987956136578,0.435987956136578,0.435987956136578,0.435987956136578,0.435987956136578,0.435987956136578,0.435987956136578,0.207613312445989,0.180208355203119,1.85024984051866,0.207613312445989,0.180208355203119,0.96886212474795,0.207613312445989,0.207613312445989,0.249135974935187,7.99301150857013,7.97297889827296,24.8204041581915,1.56254360317912,6.21010919212216
