"year","health_systems_costs","monetized_dalys_averted","in_2023_prices","cash_flow","run_id"
2020,1986820648.87062,43201238492.7344,108765448.735646,41105652395.1281,49
2021,2239591791.08565,54696124607.9623,100845446.198309,52355687370.6783,49
2022,1930355364.51549,51468449817.0474,81301804.902422,49456792647.6295,49
2023,2335034591.86822,48264530586.1085,77988063,45851507931.2403,49
2000,0,0,29852923.0011034,-29852923.0011034,50
2001,0,0,50108598.4343931,-50108598.4343931,50
2002,0,0,32524926.5109877,-32524926.5109877,50
2003,0,0,61183848.4315702,-61183848.4315702,50
2004,0,0,76280271.9680802,-76280271.9680802,50
2005,0,0,114095421.233847,-114095421.233847,50
2006,0,0,71055328.531221,-71055328.531221,50
2007,0,0,173925704.21992,-173925704.21992,50
2008,0,0,118242843.004781,-118242843.004781,50
2009,0,0,85861724.9480041,-85861724.9480041,50
2010,0,0,116044460.205488,-116044460.205488,50
2011,1311627037.909,0,128294997.271244,-1439922035.18024,50
2012,1276642602.59791,3889699179.71493,103748180.04707,2509308397.06994,50
2013,918184754.32318,4207103133.1034,106873147.128942,3182045231.65127,50
2014,1154919062.84207,16652362565.641,126230106.011086,15371213396.7879,50
2015,981412285.358417,13167022931.8157,135116138.984205,12050494507.4731,50
2016,1049312943.21435,22457446972.1743,97182201.0538521,21310951827.9061,50
2017,1394858086.18637,25552843573.0726,120315216.056736,24037670270.8295,50
2018,1081636837.20468,30214225478.3557,89798807.4848151,29042789833.6662,50
2019,1670141910.5081,32723474934.0128,93514565.4752602,30959818458.0294,50
2020,1858624204.39247,43201238492.7344,108765448.735646,41233848839.6063,50
2021,2202262190.0539,54696124607.9623,100845446.198309,52393016971.7101,50
2022,2087912016.57828,51468449817.0474,81301804.902422,49299235995.5667,50
2023,2742224248.54927,48264530586.1085,77988063,45444318274.5592,50
2000,0,0,29852923.0011034,-29852923.0011034,51
2001,0,0,50108598.4343931,-50108598.4343931,51
2002,0,0,32524926.5109877,-32524926.5109877,51
2003,0,0,61183848.4315702,-61183848.4315702,51
2004,0,0,76280271.9680802,-76280271.9680802,51
2005,0,0,114095421.233847,-114095421.233847,51
2006,0,0,71055328.531221,-71055328.531221,51
2007,0,0,173925704.21992,-173925704.21992,51
2008,0,0,118242843.004781,-118242843.004781,51
2009,0,0,85861724.9480041,-85861724.9480041,51
2010,0,0,116044460.205488,-116044460.205488,51
2011,1030705879.57071,0,128294997.271244,-1159000876.84195,51
2012,984880065.262162,3889699179.71493,103748180.04707,2801070934.4057,51
2013,1094408935.9073,4207103133.1034,106873147.128942,3005821050.06716,51
2014,1305915064.7389,16652362565.641,126230106.011086,15220217394.891,51
2015,901554639.536333,13167022931.8157,135116138.984205,12130352153.2952,51
2016,1032857384.32558,22457446972.1743,97182201.0538521,21327407386.7949,51
2017,1320716617.45498,25552843573.0726,120315216.056736,24111811739.5609,51
2018,1454220457.01422,30214225478.3557,89798807.4848151,28670206213.8566,51
2019,1332584507.99987,32723474934.0128,93514565.4752602,31297375860.5377,51
2020,1896924305.73367,43201238492.7344,108765448.735646,41195548738.2651,51
2021,1902164525.82059,54696124607.9623,100845446.198309,52693114635.9434,51
2022,2035316858.1657,51468449817.0474,81301804.902422,49351831153.9793,51
2023,2648631628.38761,48264530586.1085,77988063,45537910894.7209,51
2000,0,0,29852923.0011034,-29852923.0011034,52
2001,0,0,50108598.4343931,-50108598.4343931,52
2002,0,0,32524926.5109877,-32524926.5109877,52
2003,0,0,61183848.4315702,-61183848.4315702,52
2004,0,0,76280271.9680802,-76280271.9680802,52
2005,0,0,114095421.233847,-114095421.233847,52
2006,0,0,71055328.531221,-71055328.531221,52
2007,0,0,173925704.21992,-173925704.21992,52
2008,0,0,118242843.004781,-118242843.004781,52
2009,0,0,85861724.9480041,-85861724.9480041,52
2010,0,0,116044460.205488,-116044460.205488,52
2011,1053157456.74151,0,128294997.271244,-1181452454.01275,52
2012,955222394.446618,3889699179.71493,103748180.04707,2830728605.22124,52
2013,1090128300.24994,4207103133.1034,106873147.128942,3010101685.72451,52
2014,1399331885.14393,16652362565.641,126230106.011086,15126800574.486,52
2015,966586424.435062,13167022931.8157,135116138.984205,12065320368.3965,52
2016,945130707.150259,22457446972.1743,97182201.0538521,21415134063.9702,52
2017,1383272321.49521,25552843573.0726,120315216.056736,24049256035.5206,52
2018,1244612038.32981,30214225478.3557,89798807.4848151,28879814632.5411,52
2019,1181937388.66597,32723474934.0128,93514565.4752602,31448022979.8716,52
2020,1946185763.06992,43201238492.7344,108765448.735646,41146287280.9288,52
2021,2169500889.46166,54696124607.9623,100845446.198309,52425778272.3023,52
2022,2047542692.08252,51468449817.0474,81301804.902422,49339605320.0625,52
2023,2292980815.7715,48264530586.1085,77988063,45893561707.337,52
2000,0,0,29852923.0011034,-29852923.0011034,53
2001,0,0,50108598.4343931,-50108598.4343931,53
2002,0,0,32524926.5109877,-32524926.5109877,53
2003,0,0,61183848.4315702,-61183848.4315702,53
2004,0,0,76280271.9680802,-76280271.9680802,53
2005,0,0,114095421.233847,-114095421.233847,53
2006,0,0,71055328.531221,-71055328.531221,53
2007,0,0,173925704.21992,-173925704.21992,53
2008,0,0,118242843.004781,-118242843.004781,53
2009,0,0,85861724.9480041,-85861724.9480041,53
2010,0,0,116044460.205488,-116044460.205488,53
2011,1233091587.16147,0,128294997.271244,-1361386584.43272,53
2012,1271354324.3869,3889699179.71493,103748180.04707,2514596675.28096,53
2013,1076187151.68948,4207103133.1034,106873147.128942,3024042834.28497,53
2014,923756227.926675,16652362565.641,126230106.011086,15602376231.7032,53
2015,878381387.274728,13167022931.8157,135116138.984205,12153525405.5568,53
2016,1022167009.04721,22457446972.1743,97182201.0538521,21338097762.0733,53
2017,1552805227.73118,25552843573.0726,120315216.056736,23879723129.2847,53
2018,1084298788.68837,30214225478.3557,89798807.4848151,29040127882.1825,53
2019,1284214399.12189,32723474934.0128,93514565.4752602,31345745969.4156,53
2020,2145646107.93397,43201238492.7344,108765448.735646,40946826936.0648,53
2021,2025510616.45996,54696124607.9623,100845446.198309,52569768545.304,53
2022,2176073911.72501,51468449817.0474,81301804.902422,49211074100.42,53
2023,2502600948.08664,48264530586.1085,77988063,45683941575.0218,53
2000,0,0,29852923.0011034,-29852923.0011034,54
2001,0,0,50108598.4343931,-50108598.4343931,54
2002,0,0,32524926.5109877,-32524926.5109877,54
2003,0,0,61183848.4315702,-61183848.4315702,54
2004,0,0,76280271.9680802,-76280271.9680802,54
2005,0,0,114095421.233847,-114095421.233847,54
2006,0,0,71055328.531221,-71055328.531221,54
2007,0,0,173925704.21992,-173925704.21992,54
2008,0,0,118242843.004781,-118242843.004781,54
2009,0,0,85861724.9480041,-85861724.9480041,54
2010,0,0,116044460.205488,-116044460.205488,54
2011,1278788508.25828,0,128294997.271244,-1407083505.52953,54
2012,1253900143.63579,3889699179.71493,103748180.04707,2532050856.03207,54
2013,884159827.854479,4207103133.1034,106873147.128942,3216070158.11997,54
2014,1220395371.11163,16652362565.641,126230106.011086,15305737088.5183,54
2015,897129547.818362,13167022931.8157,135116138.984205,12134777245.0132,54
2016,1061470516.76915,22457446972.1743,97182201.0538521,21298794254.3513,54
2017,1431587109.94302,25552843573.0726,120315216.056736,24000941247.0728,54
2018,1399717967.11847,30214225478.3557,89798807.4848151,28724708703.7524,54
2019,1055044525.13157,32723474934.0128,93514565.4752602,31574915843.406,54
2020,2119153125.54652,43201238492.7344,108765448.735646,40973319918.4522,54
2021,2038011283.63325,54696124607.9623,100845446.198309,52557267878.1307,54
2022,2140334130.26815,51468449817.0474,81301804.902422,49246813881.8769,54
2023,1689555535.83072,48264530586.1085,77988063,46496986987.2778,54
2000,0,0,29852923.0011034,-29852923.0011034,55
2001,0,0,50108598.4343931,-50108598.4343931,55
2002,0,0,32524926.5109877,-32524926.5109877,55
2003,0,0,61183848.4315702,-61183848.4315702,55
2004,0,0,76280271.9680802,-76280271.9680802,55
2005,0,0,114095421.233847,-114095421.233847,55
2006,0,0,71055328.531221,-71055328.531221,55
2007,0,0,173925704.21992,-173925704.21992,55
2008,0,0,118242843.004781,-118242843.004781,55
2009,0,0,85861724.9480041,-85861724.9480041,55
2010,0,0,116044460.205488,-116044460.205488,55
2011,1189086597.56136,0,128294997.271244,-1317381594.8326,55
2012,1268097171.00918,3889699179.71493,103748180.04707,2517853828.65868,55
2013,803294205.488926,4207103133.1034,106873147.128942,3296935780.48553,55
2014,1129498293.7581,16652362565.641,126230106.011086,15396634165.8718,55
2015,780110384.344662,13167022931.8157,135116138.984205,12251796408.4869,55
2016,1180503107.47477,22457446972.1743,97182201.0538521,21179761663.6457,55
2017,1528979559.8965,25552843573.0726,120315216.056736,23903548797.1193,55
2018,1065434115.19966,30214225478.3557,89798807.4848151,29058992555.6712,55
2019,1319684794.14399,32723474934.0128,93514565.4752602,31310275574.3935,55
2020,1860141433.92664,43201238492.7344,108765448.735646,41232331610.0721,55
2021,1711260098.69574,54696124607.9623,100845446.198309,52884019063.0682,55
2022,1603726099.07626,51468449817.0474,81301804.902422,49783421913.0688,55
2023,2407785553.85317,48264530586.1085,77988063,45778756969.2553,55
2000,0,0,29852923.0011034,-29852923.0011034,56
2001,0,0,50108598.4343931,-50108598.4343931,56
2002,0,0,32524926.5109877,-32524926.5109877,56
2003,0,0,61183848.4315702,-61183848.4315702,56
2004,0,0,76280271.9680802,-76280271.9680802,56
2005,0,0,114095421.233847,-114095421.233847,56
2006,0,0,71055328.531221,-71055328.531221,56
2007,0,0,173925704.21992,-173925704.21992,56
2008,0,0,118242843.004781,-118242843.004781,56
2009,0,0,85861724.9480041,-85861724.9480041,56
2010,0,0,116044460.205488,-116044460.205488,56
2011,1063929013.2315,0,128294997.271244,-1192224010.50275,56
2012,1015886310.097,3889699179.71493,103748180.04707,2770064689.57086,56
2013,1081700643.1429,4207103133.1034,106873147.128942,3018529342.83155,56
2014,1210417096.80977,16652362565.641,126230106.011086,15315715362.8202,56
2015,828709869.596282,13167022931.8157,135116138.984205,12203196923.2352,56
2016,1109604515.73572,22457446972.1743,97182201.0538521,21250660255.3848,56
2017,1665705946.88517,25552843573.0726,120315216.056736,23766822410.1307,56
2018,1364227514.35896,30214225478.3557,89798807.4848151,28760199156.5119,56
2019,1337355361.93799,32723474934.0128,93514565.4752602,31292605006.5995,56
2020,1967802969.78932,43201238492.7344,108765448.735646,41124670074.2094,56
2021,2181573523.43835,54696124607.9623,100845446.198309,52413705638.3256,56
2022,1593259541.95239,51468449817.0474,81301804.902422,49793888470.1926,56
2023,2769421310.45013,48264530586.1085,77988063,45417121212.6583,56
2000,0,0,29852923.0011034,-29852923.0011034,57
2001,0,0,50108598.4343931,-50108598.4343931,57
2002,0,0,32524926.5109877,-32524926.5109877,57
2003,0,0,61183848.4315702,-61183848.4315702,57
2004,0,0,76280271.9680802,-76280271.9680802,57
2005,0,0,114095421.233847,-114095421.233847,57
2006,0,0,71055328.531221,-71055328.531221,57
2007,0,0,173925704.21992,-173925704.21992,57
2008,0,0,118242843.004781,-118242843.004781,57
2009,0,0,85861724.9480041,-85861724.9480041,57
2010,0,0,116044460.205488,-116044460.205488,57
2011,1152239424.31053,0,128294997.271244,-1280534421.58178,57
2012,1058793746.46953,3889699179.71493,103748180.04707,2727157253.19833,57
2013,1247899527.68367,4207103133.1034,106873147.128942,2852330458.29078,57
2014,1037660888.26061,16652362565.641,126230106.011086,15488471571.3693,57
2015,936189547.162031,13167022931.8157,135116138.984205,12095717245.6695,57
2016,1057469830.96896,22457446972.1743,97182201.0538521,21302794940.1515,57
2017,1358780908.75896,25552843573.0726,120315216.056736,24073747448.2569,57
2018,1379507240.47001,30214225478.3557,89798807.4848151,28744919430.4009,57
2019,1206854311.97483,32723474934.0128,93514565.4752602,31423106056.5627,57
2020,2197355158.37478,43201238492.7344,108765448.735646,40895117885.624,57
2021,1737761249.19146,54696124607.9623,100845446.198309,52857517912.5725,57
2022,1734511439.13954,51468449817.0474,81301804.902422,49652636573.0055,57
2023,2151545450.9903,48264530586.1085,77988063,46034997072.1182,57
2000,0,0,29852923.0011034,-29852923.0011034,58
2001,0,0,50108598.4343931,-50108598.4343931,58
2002,0,0,32524926.5109877,-32524926.5109877,58
2003,0,0,61183848.4315702,-61183848.4315702,58
2004,0,0,76280271.9680802,-76280271.9680802,58
2005,0,0,114095421.233847,-114095421.233847,58
2006,0,0,71055328.531221,-71055328.531221,58
2007,0,0,173925704.21992,-173925704.21992,58
2008,0,0,118242843.004781,-118242843.004781,58
2009,0,0,85861724.9480041,-85861724.9480041,58
2010,0,0,116044460.205488,-116044460.205488,58
2011,1232829597.42428,0,128294997.271244,-1361124594.69552,58
2012,939516177.868536,3889699179.71493,103748180.04707,2846434821.79932,58
2013,1172094254.12715,4207103133.1034,106873147.128942,2928135731.8473,58
2014,972926776.952789,16652362565.641,126230106.011086,15553205682.6771,58
2015,969108638.380831,13167022931.8157,135116138.984205,12062798154.4507,58
2016,965562082.915164,22457446972.1743,97182201.0538521,21394702688.2053,58
2017,1331129733.62444,25552843573.0726,120315216.056736,24101398623.3914,58
2018,1058512793.58963,30214225478.3557,89798807.4848151,29065913877.2812,58
2019,1276291067.83789,32723474934.0128,93514565.4752602,31353669300.6996,58
2020,1982038422.924,43201238492.7344,108765448.735646,41110434621.0748,58
2021,2454213065.13035,54696124607.9623,100845446.198309,52141066096.6336,58
2022,2320525257.63628,51468449817.0474,81301804.902422,49066622754.5087,58
2023,2238188223.68401,48264530586.1085,77988063,45948354299.4245,58
2000,0,0,29852923.0011034,-29852923.0011034,59
2001,0,0,50108598.4343931,-50108598.4343931,59
2002,0,0,32524926.5109877,-32524926.5109877,59
2003,0,0,61183848.4315702,-61183848.4315702,59
2004,0,0,76280271.9680802,-76280271.9680802,59
2005,0,0,114095421.233847,-114095421.233847,59
2006,0,0,71055328.531221,-71055328.531221,59
2007,0,0,173925704.21992,-173925704.21992,59
2008,0,0,118242843.004781,-118242843.004781,59
2009,0,0,85861724.9480041,-85861724.9480041,59
2010,0,0,116044460.205488,-116044460.205488,59
2011,1232664157.52247,0,128294997.271244,-1360959154.79371,59
2012,1374595364.09223,3889699179.71493,103748180.04707,2411355635.57563,59
2013,1065315503.35967,4207103133.1034,106873147.128942,3034914482.61478,59
2014,1094869137.2534,16652362565.641,126230106.011086,15431263322.3765,59
2015,927954884.841589,13167022931.8157,135116138.984205,12103951907.9899,59
2016,841618914.99699,22457446972.1743,97182201.0538521,21518645856.1235,59
2017,1589738154.47634,25552843573.0726,120315216.056736,23842790202.5395,59
2018,1182883733.4916,30214225478.3557,89798807.4848151,28941542937.3793,59
2019,1054404252.31066,32723474934.0128,93514565.4752602,31575556116.2269,59
2020,2301045085.41693,43201238492.7344,108765448.735646,40791427958.5818,59
2021,2174711555.69264,54696124607.9623,100845446.198309,52420567606.0713,59
2022,1971982510.84155,51468449817.0474,81301804.902422,49415165501.3035,59
2023,2264324984.02324,48264530586.1085,77988063,45922217539.0852,59
2000,0,0,29852923.0011034,-29852923.0011034,60
2001,0,0,50108598.4343931,-50108598.4343931,60
2002,0,0,32524926.5109877,-32524926.5109877,60
2003,0,0,61183848.4315702,-61183848.4315702,60
2004,0,0,76280271.9680802,-76280271.9680802,60
2005,0,0,114095421.233847,-114095421.233847,60
2006,0,0,71055328.531221,-71055328.531221,60
2007,0,0,173925704.21992,-173925704.21992,60
2008,0,0,118242843.004781,-118242843.004781,60
2009,0,0,85861724.9480041,-85861724.9480041,60
2010,0,0,116044460.205488,-116044460.205488,60
2011,978324236.255196,0,128294997.271244,-1106619233.52644,60
2012,1006761045.59197,3889699179.71493,103748180.04707,2779189954.07588,60
2013,1091410361.76579,4207103133.1034,106873147.128942,3008819624.20866,60
2014,1075443397.61016,16652362565.641,126230106.011086,15450689062.0198,60
2015,938392715.453643,13167022931.8157,135116138.984205,12093514077.3779,60
2016,850338909.959372,22457446972.1743,97182201.0538521,21509925861.1611,60
2017,1562146749.41698,25552843573.0726,120315216.056736,23870381607.5989,60
2018,1063158224.9518,30214225478.3557,89798807.4848151,29061268445.9191,60
2019,1297187815.68358,32723474934.0128,93514565.4752602,31332772552.854,60
2020,2153234204.18467,43201238492.7344,108765448.735646,40939238839.8141,60
2021,2628972282.92842,54696124607.9623,100845446.198309,51966306878.8356,60
2022,1568304621.15423,51468449817.0474,81301804.902422,49818843390.9908,60
2023,1890513251.51321,48264530586.1085,77988063,46296029271.5953,60
2000,0,0,29852923.0011034,-29852923.0011034,61
2001,0,0,50108598.4343931,-50108598.4343931,61
2002,0,0,32524926.5109877,-32524926.5109877,61
2003,0,0,61183848.4315702,-61183848.4315702,61
2004,0,0,76280271.9680802,-76280271.9680802,61
2005,0,0,114095421.233847,-114095421.233847,61
2006,0,0,71055328.531221,-71055328.531221,61
2007,0,0,173925704.21992,-173925704.21992,61
2008,0,0,118242843.004781,-118242843.004781,61
2009,0,0,85861724.9480041,-85861724.9480041,61
2010,0,0,116044460.205488,-116044460.205488,61
2011,1271406355.05639,0,128294997.271244,-1399701352.32763,61
2012,992946215.859067,3889699179.71493,103748180.04707,2793004783.80879,61
2013,1149799277.8743,4207103133.1034,106873147.128942,2950430708.10015,61
2014,1047204379.07296,16652362565.641,126230106.011086,15478928080.557,61
2015,773148330.891332,13167022931.8157,135116138.984205,12258758461.9402,61
2016,1060813646.53106,22457446972.1743,97182201.0538521,21299451124.5894,61
2017,1469069598.84735,25552843573.0726,120315216.056736,23963458758.1685,61
2018,1298973647.85045,30214225478.3557,89798807.4848151,28825453023.0204,61
2019,1301192240.87645,32723474934.0128,93514565.4752602,31328768127.6611,61
2020,2007825156.16363,43201238492.7344,108765448.735646,41084647887.8351,61
2021,2646253616.1363,54696124607.9623,100845446.198309,51949025545.6277,61
2022,2142866027.13631,51468449817.0474,81301804.902422,49244281985.0087,61
2023,2576629785.14176,48264530586.1085,77988063,45609912737.9667,61
2000,0,0,29852923.0011034,-29852923.0011034,62
2001,0,0,50108598.4343931,-50108598.4343931,62
2002,0,0,32524926.5109877,-32524926.5109877,62
2003,0,0,61183848.4315702,-61183848.4315702,62
2004,0,0,76280271.9680802,-76280271.9680802,62
2005,0,0,114095421.233847,-114095421.233847,62
2006,0,0,71055328.531221,-71055328.531221,62
2007,0,0,173925704.21992,-173925704.21992,62
2008,0,0,118242843.004781,-118242843.004781,62
2009,0,0,85861724.9480041,-85861724.9480041,62
2010,0,0,116044460.205488,-116044460.205488,62
2011,1132739842.82954,0,128294997.271244,-1261034840.10078,62
2012,1154087084.39156,3889699179.71493,103748180.04707,2631863915.2763,62
2013,864304749.320646,4207103133.1034,106873147.128942,3235925236.65381,62
2014,1159851597.26957,16652362565.641,126230106.011086,15366280862.3603,62
2015,928024561.772215,13167022931.8157,135116138.984205,12103882231.0593,62
2016,1092211690.19661,22457446972.1743,97182201.0538521,21268053080.9239,62
2017,1610651460.91482,25552843573.0726,120315216.056736,23821876896.101,62
2018,1283166468.41439,30214225478.3557,89798807.4848151,28841260202.4565,62
2019,1236308251.78655,32723474934.0128,93514565.4752602,31393652116.751,62
2020,2296817938.16042,43201238492.7344,108765448.735646,40795655105.8383,62
2021,2164724686.94162,54696124607.9623,100845446.198309,52430554474.8224,62
2022,1936328316.20963,51468449817.0474,81301804.902422,49450819695.9354,62
2023,2530234786.69991,48264530586.1085,77988063,45656307736.4086,62
2000,0,0,29852923.0011034,-29852923.0011034,63
2001,0,0,50108598.4343931,-50108598.4343931,63
2002,0,0,32524926.5109877,-32524926.5109877,63
2003,0,0,61183848.4315702,-61183848.4315702,63
2004,0,0,76280271.9680802,-76280271.9680802,63
2005,0,0,114095421.233847,-114095421.233847,63
2006,0,0,71055328.531221,-71055328.531221,63
2007,0,0,173925704.21992,-173925704.21992,63
2008,0,0,118242843.004781,-118242843.004781,63
2009,0,0,85861724.9480041,-85861724.9480041,63
2010,0,0,116044460.205488,-116044460.205488,63
2011,1210525082.72544,0,128294997.271244,-1338820079.99668,63
2012,949908450.691508,3889699179.71493,103748180.04707,2836042548.97635,63
2013,1060845619.42987,4207103133.1034,106873147.128942,3039384366.54458,63
2014,1110385319.54636,16652362565.641,126230106.011086,15415747140.0836,63
2015,918403262.011436,13167022931.8157,135116138.984205,12113503530.8201,63
2016,1162411470.51205,22457446972.1743,97182201.0538521,21197853300.6084,63
2017,1344788865.14711,25552843573.0726,120315216.056736,24087739491.8687,63
2018,1267863201.97858,30214225478.3557,89798807.4848151,28856563468.8923,63
2019,1284554654.81507,32723474934.0128,93514565.4752602,31345405713.7225,63
2020,1886714635.34541,43201238492.7344,108765448.735646,41205758408.6534,63
2021,2335466647.06417,54696124607.9623,100845446.198309,52259812514.6998,63
2022,1967825137.22636,51468449817.0474,81301804.902422,49419322874.9187,63
2023,2525602736.55131,48264530586.1085,77988063,45660939786.5572,63
2000,0,0,29852923.0011034,-29852923.0011034,64
2001,0,0,50108598.4343931,-50108598.4343931,64
2002,0,0,32524926.5109877,-32524926.5109877,64
2003,0,0,61183848.4315702,-61183848.4315702,64
2004,0,0,76280271.9680802,-76280271.9680802,64
2005,0,0,114095421.233847,-114095421.233847,64
2006,0,0,71055328.531221,-71055328.531221,64
2007,0,0,173925704.21992,-173925704.21992,64
2008,0,0,118242843.004781,-118242843.004781,64
2009,0,0,85861724.9480041,-85861724.9480041,64
2010,0,0,116044460.205488,-116044460.205488,64
2011,984849866.761257,0,128294997.271244,-1113144864.0325,64
2012,864412528.285624,3889699179.71493,103748180.04707,2921538471.38223,64
2013,1120303619.79112,4207103133.1034,106873147.128942,2979926366.18334,64
2014,1208349679.8172,16652362565.641,126230106.011086,15317782779.8127,64
2015,861465166.3357,13167022931.8157,135116138.984205,12170441626.4958,64
2016,1006698288.40714,22457446972.1743,97182201.0538521,21353566482.7133,64
2017,1332907465.65218,25552843573.0726,120315216.056736,24099620891.3637,64
2018,1422744324.44711,30214225478.3557,89798807.4848151,28701682346.4238,64
2019,1402734819.3188,32723474934.0128,93514565.4752602,31227225549.2187,64
2020,1858207550.88462,43201238492.7344,108765448.735646,41234265493.1141,64
2021,2104785349.53263,54696124607.9623,100845446.198309,52490493812.2313,64
2022,1866091547.87709,51468449817.0474,81301804.902422,49521056464.2679,64
2023,2797329706.45784,48264530586.1085,77988063,45389212816.6506,64
2000,0,0,29852923.0011034,-29852923.0011034,65
2001,0,0,50108598.4343931,-50108598.4343931,65
2002,0,0,32524926.5109877,-32524926.5109877,65
2003,0,0,61183848.4315702,-61183848.4315702,65
2004,0,0,76280271.9680802,-76280271.9680802,65
2005,0,0,114095421.233847,-114095421.233847,65
2006,0,0,71055328.531221,-71055328.531221,65
2007,0,0,173925704.21992,-173925704.21992,65
2008,0,0,118242843.004781,-118242843.004781,65
2009,0,0,85861724.9480041,-85861724.9480041,65
2010,0,0,116044460.205488,-116044460.205488,65
2011,1373682459.39516,0,128294997.271244,-1501977456.6664,65
2012,1172570937.24958,3889699179.71493,103748180.04707,2613380062.41828,65
2013,762829296.662674,4207103133.1034,106873147.128942,3337400689.31178,65
2014,989040539.166784,16652362565.641,126230106.011086,15537091920.4631,65
2015,953994294.23053,13167022931.8157,135116138.984205,12077912498.601,65
2016,1024391148.78498,22457446972.1743,97182201.0538521,21335873622.3355,65
2017,1360965774.0544,25552843573.0726,120315216.056736,24071562582.9614,65
2018,1178033487.7137,30214225478.3557,89798807.4848151,28946393183.1572,65
2019,1324620316.63572,32723474934.0128,93514565.4752602,31305340051.9018,65
2020,1884022781.50743,43201238492.7344,108765448.735646,41208450262.4913,65
2021,2204309292.9446,54696124607.9623,100845446.198309,52390969868.8194,65
2022,1880829443.9129,51468449817.0474,81301804.902422,49506318568.2321,65
2023,2558855196.46206,48264530586.1085,77988063,45627687326.6464,65
2000,0,0,29852923.0011034,-29852923.0011034,66
2001,0,0,50108598.4343931,-50108598.4343931,66
2002,0,0,32524926.5109877,-32524926.5109877,66
2003,0,0,61183848.4315702,-61183848.4315702,66
2004,0,0,76280271.9680802,-76280271.9680802,66
2005,0,0,114095421.233847,-114095421.233847,66
2006,0,0,71055328.531221,-71055328.531221,66
2007,0,0,173925704.21992,-173925704.21992,66
2008,0,0,118242843.004781,-118242843.004781,66
2009,0,0,85861724.9480041,-85861724.9480041,66
2010,0,0,116044460.205488,-116044460.205488,66
2011,1191627719.06963,0,128294997.271244,-1319922716.34088,66
2012,1154862568.9286,3889699179.71493,103748180.04707,2631088430.73925,66
2013,876779690.56437,4207103133.1034,106873147.128942,3223450295.41008,66
2014,1007939696.24543,16652362565.641,126230106.011086,15518192763.3845,66
2015,901679785.94406,13167022931.8157,135116138.984205,12130227006.8875,66
2016,1131287633.174,22457446972.1743,97182201.0538521,21228977137.9465,66
2017,1460159716.3284,25552843573.0726,120315216.056736,23972368640.6874,66
2018,1092686121.63753,30214225478.3557,89798807.4848151,29031740549.2333,66
2019,1141557733.27087,32723474934.0128,93514565.4752602,31488402635.2667,66
2020,2185385369.47614,43201238492.7344,108765448.735646,40907087674.5226,66
2021,2141454109.42313,54696124607.9623,100845446.198309,52453825052.3408,66
2022,1581296626.31208,51468449817.0474,81301804.902422,49805851385.8329,66
2023,2023906030.49834,48264530586.1085,77988063,46162636492.6101,66
2000,0,0,29852923.0011034,-29852923.0011034,67
2001,0,0,50108598.4343931,-50108598.4343931,67
2002,0,0,32524926.5109877,-32524926.5109877,67
2003,0,0,61183848.4315702,-61183848.4315702,67
2004,0,0,76280271.9680802,-76280271.9680802,67
2005,0,0,114095421.233847,-114095421.233847,67
2006,0,0,71055328.531221,-71055328.531221,67
2007,0,0,173925704.21992,-173925704.21992,67
2008,0,0,118242843.004781,-118242843.004781,67
2009,0,0,85861724.9480041,-85861724.9480041,67
2010,0,0,116044460.205488,-116044460.205488,67
2011,1290152746.77202,0,128294997.271244,-1418447744.04326,67
2012,1204129163.36189,3889699179.71493,103748180.04707,2581821836.30597,67
2013,897546585.197242,4207103133.1034,106873147.128942,3202683400.77721,67
2014,1156054674.00704,16652362565.641,126230106.011086,15370077785.6229,67
2015,916375290.152277,13167022931.8157,135116138.984205,12115531502.6792,67
2016,1020119330.73354,22457446972.1743,97182201.0538521,21340145440.3869,67
2017,1418707818.36016,25552843573.0726,120315216.056736,24013820538.6557,67
2018,1345291676.29923,30214225478.3557,89798807.4848151,28779134994.5716,67
2019,1275158769.88608,32723474934.0128,93514565.4752602,31354801598.6514,67
2020,2510116219.78055,43201238492.7344,108765448.735646,40582356824.2182,67
2021,1810157103.57793,54696124607.9623,100845446.198309,52785122058.186,67
2022,1716848740.57146,51468449817.0474,81301804.902422,49670299271.5736,67
2023,2335776123.24881,48264530586.1085,77988063,45850766399.8597,67
2000,0,0,29852923.0011034,-29852923.0011034,68
2001,0,0,50108598.4343931,-50108598.4343931,68
2002,0,0,32524926.5109877,-32524926.5109877,68
2003,0,0,61183848.4315702,-61183848.4315702,68
2004,0,0,76280271.9680802,-76280271.9680802,68
2005,0,0,114095421.233847,-114095421.233847,68
2006,0,0,71055328.531221,-71055328.531221,68
2007,0,0,173925704.21992,-173925704.21992,68
2008,0,0,118242843.004781,-118242843.004781,68
2009,0,0,85861724.9480041,-85861724.9480041,68
2010,0,0,116044460.205488,-116044460.205488,68
2011,1374897344.14288,0,128294997.271244,-1503192341.41412,68
2012,1200757923.37417,3889699179.71493,103748180.04707,2585193076.29369,68
2013,1203956272.65059,4207103133.1034,106873147.128942,2896273713.32386,68
2014,1072222287.98529,16652362565.641,126230106.011086,15453910171.6446,68
2015,883711029.656638,13167022931.8157,135116138.984205,12148195763.1749,68
2016,1057163929.43864,22457446972.1743,97182201.0538521,21303100841.6818,68
2017,1478980962.27383,25552843573.0726,120315216.056736,23953547394.742,68
2018,1133327449.03241,30214225478.3557,89798807.4848151,28991099221.8384,68
